freq/Hz	Re(Z)/Ohm	-Im(Z)/Ohm	|Z|/Ohm	Phase(Z)/deg	time/s	<Ewe>/V	<I>/mA	Cs/µF	Cp/µF	cycle number	|Ewe|/V	|I|/A	Ns	I Range	(Q-Qo)/mA.h	<Ece>/V	|Ece|/V	Phase(Zce)/deg	|Zce|/Ohm	Re(Zce)/Ohm	-Im(Zce)/Ohm	Phase(Zwe-ce)/deg	|Zwe-ce|/Ohm	Re(Zwe-ce)/Ohm	-Im(Zwe-ce)/Ohm	P/W	Re(Y)/Ohm-1	Im(Y)/Ohm-1	|Y|/Ohm-1	Phase(Y)/deg	dq/mA.h	
5.6043758E+000	5.8633399E+000	1.9712663E+000	6.1858425E+000	-1.8582745E+001	2.871173021019045E+005	1.3577109E+001	6.5118529E-006	1.4406139E+004	1.4629869E+003	1.300000000000000E+001	2.9474117E-005	4.7647700E-006	0	14	8.503939304015754E-010	1.3476787E+001	3.4019016E-002	-7.5068021E+000	7.1396973E+003	7.0785054E+003	9.3275787E+002	-7.5163307E+000	7.1457676E+003	7.0843687E+003	9.3472913E+002	0.0000000E+000	1.5323125E-001	5.1516645E-002	1.6165946E-001	1.8582745E+001	-3.958414317580465E-008
3.7924759E+000	9.5122623E+000	4.5491219E+000	1.0544081E+001	-2.5558882E+001	2.871178811019654E+005	1.3577147E+001	5.6882141E-006	9.2250713E+003	1.7171469E+003	1.300000000000000E+001	5.0239822E-005	4.7647418E-006	0	14	-3.690089432574142E-008	1.3449726E+001	3.4833331E-002	-6.5742226E+000	7.3106440E+003	7.2625718E+003	8.3699725E+002	-6.6010695E+000	7.3206152E+003	7.2720840E+003	8.4154639E+002	0.0000000E+000	8.5559130E-002	4.0917594E-002	9.4839938E-002	2.5558882E+001	-3.775128825614300E-008
2.5682116E+000	1.8647470E+001	8.4165916E+000	2.0458914E+001	-2.4292181E+001	2.871187231020532E+005	1.3577209E+001	6.2756285E-006	7.3629712E+003	1.2461217E+003	1.300000000000000E+001	9.7490803E-005	4.7651993E-006	0	14	-8.066408371531805E-010	1.3413925E+001	3.5607271E-002	-6.0696015E+000	7.4723569E+003	7.4304683E+003	7.9010089E+002	-6.1185293E+000	7.4917925E+003	7.4491157E+003	7.9851746E+002	0.0000000E+000	4.4550724E-002	2.0108104E-002	4.8878450E-002	2.4292181E+001	3.609425348858824E-008
1.7399776E+000	1.7521667E+001	1.6147575E+001	2.3827568E+001	-4.2662971E+001	2.871199551021811E+005	1.3576804E+001	7.6687420E-006	5.6645986E+003	2.6015032E+003	1.300000000000000E+001	1.1354469E-004	4.7652657E-006	0	14	1.011238713904277E-007	1.3404103E+001	3.6418781E-002	-5.5778866E+000	7.6425498E+003	7.6063623E+003	7.4284650E+002	-5.6853356E+000	7.6615713E+003	7.6238838E+003	7.5899408E+002	0.0000000E+000	3.0861424E-002	2.8441196E-002	4.1968193E-002	4.2662971E+001	1.019305122275808E-007
1.1772907E+000	6.3974624E+000	1.0646562E+001	1.2420821E+001	-5.8998566E+001	2.871217631023703E+005	1.3576498E+001	7.6996021E-006	1.2697759E+004	9.3292168E+003	1.300000000000000E+001	5.9187565E-005	4.7651893E-006	0	14	2.025723748117293E-007	1.3420820E+001	3.7299171E-002	-5.4235220E+000	7.8274272E+003	7.7923857E+003	7.3982507E+002	-5.4966092E+000	7.8348086E+003	7.7987832E+003	7.5047162E+002	0.0000000E+000	4.1467432E-002	6.9009483E-002	8.0509976E-002	5.8998566E+001	1.014485034213016E-007
7.9621863E-001	6.3269939E+000	-2.0580294E+000	6.6532950E+000	1.8018547E+001	2.871244281026479E+005	1.3576319E+001	6.9568027E-006	-9.7126164E+004	-9.2932119E+003	1.300000000000000E+001	3.1701711E-005	4.7648136E-006	0	14	2.086619948828583E-007	1.3448804E+001	3.8196888E-002	-5.5896969E+000	8.0164497E+003	7.9783311E+003	7.8083374E+002	-5.5706673E+000	8.0225469E+003	7.9846582E+003	7.7877570E+002	0.0000000E+000	1.4293015E-001	-4.6491981E-002	1.5030147E-001	-1.8018547E+001	6.089620071129004E-009
5.3938830E-001	1.8221893E+001	1.2350557E-001	1.8222311E+001	-3.8833722E-001	2.871283521030573E+005	1.3576478E+001	6.6474581E-006	2.3890875E+006	1.0974841E+002	1.300000000000000E+001	8.6838620E-005	4.7655108E-006	0	14	4.371498017366725E-008	1.3469932E+001	3.8987275E-002	-5.8569694E+000	8.1811323E+003	8.1384248E+003	8.3484741E+002	-5.8448343E+000	8.1992715E+003	8.1566465E+003	8.3497095E+002	0.0000000E+000	5.4876521E-002	3.7194576E-004	5.4877780E-002	3.8833722E-001	-1.649470147091910E-007
3.6507010E-001	1.2351377E+001	-9.4373169E+000	1.5544113E+001	3.7382362E+001	2.871341421036609E+005	1.3576345E+001	7.1121017E-006	-4.6195035E+004	-1.7027877E+004	1.300000000000000E+001	7.4066054E-005	4.7648941E-006	0	14	-3.348762245048723E-007	1.3477549E+001	3.9784376E-002	-6.1040182E+000	8.3494775E+003	8.3021396E+003	8.8783173E+002	-6.0307112E+000	8.3607617E+003	8.3144912E+003	8.7839441E+002	0.0000000E+000	5.1119130E-002	-3.9058596E-002	6.4333037E-002	-3.7382362E+001	-3.785912046785395E-007
2.4724665E-001	1.6580572E+001	-2.4787242E+000	1.6764828E+001	8.5025043E+000	2.871426821045522E+005	1.3576299E+001	6.9342227E-006	-2.5969375E+005	-5.6770112E+003	1.300000000000000E+001	7.9883161E-005	4.7649260E-006	0	14	-7.769295587403222E-007	1.3461031E+001	4.0649623E-002	-6.1994109E+000	8.5310078E+003	8.4811191E+003	9.2125616E+002	-6.1708894E+000	8.5472256E+003	8.4977002E+003	9.1877747E+002	0.0000000E+000	5.8993112E-002	-8.8192159E-003	5.9648689E-002	-8.5025043E+000	-4.420533342354499E-007
1.6750640E-001	1.4433134E+001	-2.1099953E+001	2.5564102E+001	5.5626453E+001	2.871552801058664E+005	1.3576294E+001	6.4527972E-006	-4.5030547E+004	-3.0676732E+004	1.300000000000000E+001	1.2181406E-004	4.7650437E-006	0	14	-9.365848462480244E-007	1.3430763E+001	4.1672628E-002	-6.3912163E+000	8.7454873E+003	8.6911338E+003	9.7351776E+002	-6.2435164E+000	8.7575117E+003	8.7055674E+003	9.5241779E+002	0.0000000E+000	2.2085108E-002	-3.2286454E-002	3.9117351E-002	-5.5626453E+001	-1.596552875077022E-007
1.1320493E-001	8.8286438E+000	-1.3410782E+001	1.6055965E+001	5.6642117E+001	2.871739131078101E+005	1.3576258E+001	6.7713363E-006	-1.0483365E+005	-7.3136813E+004	1.300000000000000E+001	7.6505261E-005	4.7649119E-006	0	14	-3.327466989811304E-007	1.3401937E+001	4.2949434E-002	-6.3089452E+000	9.0136895E+003	8.9591006E+003	9.9050970E+002	-6.2181220E+000	9.0210029E+003	8.9679297E+003	9.7709894E+002	0.0000000E+000	3.4246892E-002	-5.2021306E-002	6.2282149E-002	-5.6642117E+001	6.038381472668940E-007
7.6773763E-002	3.5763348E+001	3.6027665E+000	3.5944359E+001	-5.7525167E+000	2.872013791106748E+005	1.3576421E+001	6.6763437E-006	5.7540175E+005	5.7807202E+003	1.300000000000000E+001	1.7127092E-004	4.7648900E-006	0	14	1.383980286527933E-006	1.3381692E+001	4.4446144E-002	-6.2670474E+000	9.3278428E+003	9.2720986E+003	1.0182519E+003	-6.2650723E+000	9.3637861E+003	9.3078623E+003	1.0218547E+003	0.0000000E+000	2.7680675E-002	2.7885255E-003	2.7820777E-002	5.7525167E+000	1.716726985509063E-006
5.1879965E-002	4.4599358E+001	-4.7576480E+000	4.4852402E+001	6.0890145E+000	2.872420171149131E+005	1.3576757E+001	5.9829126E-006	-6.4480463E+005	-7.2550659E+003	1.300000000000000E+001	2.1368635E-004	4.7642120E-006	0	14	4.022064848291014E-006	1.3377122E+001	4.6534423E-002	-6.6564708E+000	9.7674961E+003	9.7016533E+003	1.1322107E+003	-6.5986834E+000	9.8112480E+003	9.7462529E+003	1.1274530E+003	0.0000000E+000	2.2169566E-002	-2.3649442E-003	2.2295350E-002	-6.0890145E+000	2.638084561763081E-006
3.5195883E-002	3.5963531E+001	1.2152710E+001	3.7961349E+001	-1.8671015E+001	2.873019111211612E+005	1.3576820E+001	6.3992179E-006	3.7209609E+005	3.8134504E+004	1.300000000000000E+001	1.8087606E-004	4.7647427E-006	0	14	6.354032279022350E-006	1.3394361E+001	4.9171939E-002	-7.5024128E+000	1.0319957E+004	1.0231611E+004	1.3474556E+003	-7.5430894E+000	1.0357202E+004	1.0267575E+004	1.3596083E+003	0.0000000E+000	2.4956236E-002	8.4331511E-003	2.6342584E-002	1.8671015E+001	2.331967430731336E-006
2.3795672E-002	2.1026052E+001	-4.7986203E-001	2.1031528E+001	1.3073921E+000	2.873904911304004E+005	1.3576803E+001	6.5030727E-006	-1.3938169E+007	-7.2559932E+003	1.300000000000000E+001	1.0021272E-004	4.7648809E-006	0	14	5.920274963929488E-006	1.3419137E+001	5.1955573E-002	-9.3279104E+000	1.0903855E+004	1.0759673E+004	1.7673463E+003	-9.3075523E+000	1.0924527E+004	1.0780699E+004	1.7668665E+003	0.0000000E+000	4.7535282E-002	-1.0848625E-003	4.7547661E-002	-1.3073921E+000	-4.337573150928622E-007
1.6098291E-002	2.1677784E+001	-8.2839355E+000	2.3206678E+001	2.0913828E+001	2.875214171440573E+005	1.3576829E+001	6.5684635E-006	-1.1934484E+006	-1.5207264E+005	1.300000000000000E+001	1.1057752E-004	4.7649005E-006	0	14	6.133054801666226E-008	1.3438701E+001	5.4714702E-002	-1.1617299E+001	1.1482863E+004	1.1247631E+004	2.3123462E+003	-1.1555136E+001	1.1502436E+004	1.1269309E+004	2.3040623E+003	0.0000000E+000	4.0252134E-002	-1.5381928E-002	4.3091044E-002	-2.0913828E+001	-5.858944415912826E-006
1.0915886E-002	1.9491108E+001	-1.6361967E+001	2.5448326E+001	4.0012047E+001	2.877144941641968E+005	1.3577167E+001	6.5057666E-006	-8.9109831E+005	-3.6836488E+005	1.300000000000000E+001	1.2125789E-004	4.7648673E-006	0	14	-1.209916259725237E-005	1.3435373E+001	5.8314621E-002	-1.4211430E+001	1.2238457E+004	1.1863916E+004	3.0045505E+003	-1.4114888E+001	1.2253353E+004	1.1883407E+004	2.9881885E+003	0.0000000E+000	3.0096646E-002	-2.5264870E-002	3.9295316E-002	-4.0012047E+001	-1.216049314526903E-005
7.3873415E-003	5.1205578E+001	6.6592276E-001	5.1209908E+001	-7.4508315E-001	2.879997861939552E+005	1.3577234E+001	6.5945710E-006	3.2352520E+007	5.4707622E+003	1.300000000000000E+001	2.4400726E-004	4.7648446E-006	0	14	-2.688099037593373E-005	1.3403101E+001	6.6557333E-002	-1.9094755E+001	1.3968416E+004	1.3199857E+004	4.5695073E+003	-1.9028856E+001	1.4017031E+004	1.3251063E+004	4.5701733E+003	0.0000000E+000	1.9525820E-002	2.5393110E-004	1.9527471E-002	7.4508315E-001	-1.478182777868137E-005
5.0018891E-003	1.9701502E+001	2.6086300E+001	3.2690125E+001	-5.2938320E+001	2.884211282379045E+005	1.3577166E+001	7.6661363E-006	1.2197578E+006	7.7672163E+005	1.300000000000000E+001	1.5576188E-004	4.7647995E-006	0	14	-3.550085081434418E-005	1.3324843E+001	1.0725020E-001	-2.9099194E+001	2.2508859E+004	1.9667770E+004	1.0946578E+004	-2.9132782E+001	2.2538764E+004	1.9687471E+004	1.0972664E+004	0.0000000E+000	1.8435979E-002	2.4410650E-002	3.0590279E-002	5.2938320E+001	-8.619860438410446E-006
1.0000186E+006	-2.8056091E+001	4.5348225E+001	5.3325470E+001	-1.2174430E+002	3.045585894153845E+005	1.3576307E+001	1.1178571E-005	3.5095529E-003	2.5380664E-003	1.400000000000000E+001	2.7936979E-004	5.2389560E-006	0	14	2.699572256028028E-009	1.3442670E+001	1.9421743E-004	4.4873631E+001	3.7071781E+001	2.6271461E+001	-2.6155827E+001	-9.5312447E+001	1.9275192E+001	-1.7846298E+000	1.9192398E+001	0.0000000E+000	-9.8663801E-003	1.5947437E-002	1.8752765E-002	1.2174430E+002	0.000000000000000E+000
6.7700600E+005	-1.5506924E+001	3.3849949E+001	3.7232830E+001	-1.1461288E+002	3.045591054154383E+005	1.3576269E+001	1.5097148E-005	6.9449581E-003	5.7402863E-003	1.400000000000000E+001	1.9011729E-004	5.1061734E-006	0	14	7.341157901571983E-009	1.3444434E+001	1.2783974E-004	1.4984595E+001	2.5036310E+001	2.4184959E+001	-6.4733715E+000	-7.2412033E+001	2.8719076E+001	8.6780357E+000	2.7376577E+001	0.0000000E+000	-1.1185967E-002	2.4417764E-002	2.6858017E-002	1.1461288E+002	4.641585645543955E-009
4.5833025E+005	-4.2120547E+000	3.6678391E+001	3.6919449E+001	-9.6551010E+001	3.045594904154781E+005	1.3576205E+001	1.4114548E-005	9.4674136E-003	9.3441857E-003	1.400000000000000E+001	1.9256737E-004	5.2158789E-006	0	14	8.765076215471229E-009	1.3442470E+001	1.2531040E-004	-2.0147491E+001	2.4024790E+001	2.2554691E+001	8.2750492E+000	-6.7802757E+001	4.8551662E+001	1.8342636E+001	4.4953438E+001	0.0000000E+000	-3.0901800E-003	2.6909143E-002	2.7085995E-002	9.6551010E+001	1.423918313899246E-009
3.1029172E+005	1.5139233E+001	3.5733932E+001	3.8808636E+001	-6.7039307E+001	3.045598754155185E+005	1.3576303E+001	1.6979629E-005	1.4353874E-002	1.2169535E-002	1.400000000000000E+001	1.8838210E-004	4.8541283E-006	0	14	7.428684668310679E-009	1.3444033E+001	1.7869518E-004	-4.9169945E+001	3.6813030E+001	2.4069008E+001	2.7854660E+001	-5.8342335E+001	7.4704720E+001	3.9208241E+001	6.3588593E+001	0.0000000E+000	1.0051874E-002	2.3725973E-002	2.5767460E-002	6.7039307E+001	-1.336391547160551E-009
2.1007459E+005	2.6953987E+001	1.0635930E+001	2.8976549E+001	-2.1533985E+001	3.045602604155587E+005	1.3576269E+001	1.8804618E-005	7.1231343E-002	9.5968507E-003	1.400000000000000E+001	1.3906880E-004	4.7993567E-006	0	14	5.946195221390048E-009	1.3442349E+001	2.4570688E-004	-6.4323204E+001	5.1195793E+001	2.2182837E+001	4.6140339E+001	-4.9125561E+001	7.5086433E+001	4.9136826E+001	5.6776268E+001	0.0000000E+000	3.2101821E-002	1.2667244E-002	3.4510665E-002	2.1533985E+001	-1.482489446920631E-009
1.4222091E+005	1.6393536E+001	-2.9508982E+000	1.6657005E+001	1.0204183E+001	3.045605144155854E+005	1.3576248E+001	1.6226955E-005	-3.7922981E-001	-1.1901921E-002	1.400000000000000E+001	8.1164784E-005	4.8727115E-006	0	14	3.863994445219356E-009	1.3444274E+001	4.0958828E-004	-6.6577026E+001	8.4057564E+001	3.3414219E+001	7.7130821E+001	-5.6120804E+001	8.9350288E+001	4.9807755E+001	7.4179924E+001	0.0000000E+000	5.9085209E-002	-1.0635560E-002	6.0034800E-002	-1.0204183E+001	-2.082200776170692E-009
9.6283031E+004	6.7276206E+000	-7.6779451E+000	1.0208414E+001	4.8774292E+001	3.045607684156112E+005	1.3576209E+001	1.5884709E-005	-2.1529076E-001	-1.2178641E-001	1.400000000000000E+001	4.9062255E-005	4.8060606E-006	0	14	2.070969200455389E-009	1.3442149E+001	5.6133693E-004	-6.6513435E+001	1.1679772E+002	4.6547867E+001	1.0712144E+002	-6.1820431E+001	1.1281528E+002	5.3275486E+001	9.9443497E+001	0.0000000E+000	6.4557232E-002	-7.3676407E-002	9.7958408E-002	-4.8774292E+001	-1.793025244763966E-009
6.5181484E+004	5.9790196E+000	-5.4200006E+000	8.0700111E+000	4.2192406E+001	3.045611534156520E+005	1.3576201E+001	1.5118521E-005	-4.5050183E-001	-2.0321088E-001	1.400000000000000E+001	3.9256840E-005	4.8645338E-006	0	14	3.904075933607803E-009	1.3444193E+001	7.7802956E-004	-6.5994392E+001	1.5993918E+002	6.5067421E+001	1.4610535E+002	-6.3206116E+001	1.5760699E+002	7.1046440E+001	1.4068535E+002	0.0000000E+000	9.1808252E-002	-8.3224468E-002	1.2391557E-001	-4.2192406E+001	1.833106733152414E-009
4.4128563E+004	2.9826167E+000	-4.3629341E+000	5.2849975E+000	5.5642460E+001	3.045615384156923E+005	1.3576188E+001	1.9050136E-005	-8.2665002E-001	-5.6336445E-001	1.400000000000000E+001	2.5370986E-005	4.8005672E-006	0	14	6.014661858652441E-009	1.3441587E+001	1.0498964E-003	-6.4622185E+001	2.1870256E+002	9.3732719E+001	1.9759804E+002	-6.3411758E+001	2.1608717E+002	9.6715340E+001	1.9323511E+002	0.0000000E+000	1.0678443E-001	-1.5620291E-001	1.8921486E-001	-5.5642460E+001	2.110585925044638E-009
2.9876783E+004	1.9332205E+000	-2.4820065E+000	3.1460607E+000	5.2085182E+001	3.045619234157316E+005	1.3576132E+001	1.6495231E-005	-2.1462653E+000	-1.3358418E+000	1.400000000000000E+001	1.4897189E-005	4.7351882E-006	0	14	1.031255592089211E-008	1.3443472E+001	1.3528487E-003	-6.3903332E+001	2.8570114E+002	1.2567620E+002	2.5657480E+002	-6.3333473E+001	2.8433661E+002	1.2760942E+002	2.5409279E+002	0.0000000E+000	1.9532022E-001	-2.5076604E-001	3.1785783E-001	-5.2085182E+001	4.297894062239670E-009
2.0227139E+004	2.4205797E+000	2.5035319E+000	3.4823668E+000	-4.5965122E+001	3.045623084157724E+005	1.3576195E+001	1.5923128E-005	3.1429143E+000	1.6243881E+000	1.400000000000000E+001	1.6413394E-005	4.7132871E-006	0	14	9.637876387961973E-009	1.3441988E+001	1.7763060E-003	-6.1988583E+001	3.7687201E+002	1.7699699E+002	3.3272296E+002	-6.1843731E+001	3.8022031E+002	1.7941757E+002	3.3522650E+002	0.0000000E+000	1.9960451E-001	2.0644489E-001	2.8716102E-001	4.5965122E+001	-6.746795329301378E-010
1.3695073E+004	1.4241520E-001	1.5022964E+000	1.5090317E+000	-8.4584641E+001	3.045626934158127E+005	1.3576159E+001	1.4223958E-005	7.7357092E+000	7.6668105E+000	1.400000000000000E+001	7.1199979E-006	4.7182562E-006	0	14	6.152257631590096E-009	1.3443993E+001	2.3598692E-003	-6.0449783E+001	5.0015707E+002	2.4667056E+002	4.3509854E+002	-6.0520271E+001	5.0153458E+002	2.4681297E+002	4.3660083E+002	0.0000000E+000	6.2540233E-002	6.5971893E-001	6.6267663E-001	8.4584641E+001	-3.485618756371877E-009
9.2692256E+003	1.2504112E+000	1.6442944E+000	2.0657279E+000	-5.2748661E+001	3.045630784158520E+005	1.3576199E+001	1.5681664E-005	1.0442323E+001	6.6162210E+000	1.400000000000000E+001	9.8172868E-006	4.7524586E-006	0	14	4.098980474534781E-009	1.3442028E+001	3.0868885E-003	-5.8107616E+001	6.4953503E+002	3.4316592E+002	5.5148248E+002	-5.8090652E+001	6.5159174E+002	3.4441632E+002	5.5312677E+002	0.0000000E+000	2.9302630E-001	3.8533044E-001	4.8409086E-001	5.2748661E+001	-2.053277157055315E-009
6.2722681E+003	2.0478477E+000	-2.5097475E+000	3.2392149E+000	5.0787010E+001	3.045634634158928E+005	1.3575969E+001	1.8745239E-005	-1.0110333E+001	-6.0694036E+000	1.400000000000000E+001	1.5566378E-005	4.8056022E-006	0	14	9.313433536260302E-009	1.3443872E+001	4.0402208E-003	-5.5611973E+001	8.4073145E+002	4.7484055E+002	6.9379810E+002	-5.5399971E+001	8.3982263E+002	4.7688840E+002	6.9128833E+002	0.0000000E+000	1.9517228E-001	-2.3919412E-001	3.0871677E-001	-5.0787010E+001	5.214453061725521E-009
4.2448467E+003	3.5578051E-001	1.6032400E+000	1.6422418E+000	-7.7488052E+001	3.045638894159375E+005	1.3575941E+001	1.1056275E-005	2.3386196E+001	2.2288582E+001	1.400000000000000E+001	7.9912106E-006	4.8660377E-006	0	14	1.606488380300814E-009	1.3442109E+001	5.1937001E-003	-5.2558601E+001	1.0673365E+003	6.4888690E+002	8.4743915E+002	-5.2595707E+001	1.0688259E+003	6.4924268E+002	8.4904236E+002	0.0000000E+000	1.3191918E-001	5.9446234E-001	6.0892373E-001	7.7488052E+001	-7.706945155959488E-009
2.8779956E+003	-9.1311947E-002	3.0674655E+000	3.0688243E+000	-9.1705070E+001	3.045642904159790E+005	1.3576105E+001	5.5557239E-006	1.8028114E+001	1.8012154E+001	1.400000000000000E+001	1.4116074E-005	4.5998313E-006	0	14	1.161754540021320E-009	1.3439503E+001	6.1574243E-003	-4.9462078E+001	1.3386196E+003	8.7003741E+002	1.0173187E+003	-4.9550232E+001	1.3408931E+003	8.6994611E+002	1.0203862E+003	0.0000000E+000	-9.6957991E-003	3.2571343E-001	3.2585770E-001	9.1705070E+001	-4.447338402794937E-010
1.9481171E+003	2.9118509E+000	-4.9446717E-001	2.9535358E+000	9.6375742E+000	3.045649654160496E+005	1.3576107E+001	6.1737442E-006	-1.6522189E+002	-4.6308217E+000	1.400000000000000E+001	1.4463197E-005	4.8969091E-006	0	14	1.017608875837242E-008	1.3444995E+001	8.0847209E-003	-4.5923744E+001	1.6509845E+003	1.1484498E+003	1.1860914E+003	-4.5839294E+001	1.6526566E+003	1.1513617E+003	1.1855969E+003	0.0000000E+000	3.3379871E-001	-5.6683019E-002	3.3857724E-001	-9.6375742E+000	9.014334218351096E-009
1.3187339E+003	4.9494728E-001	3.6749163E+000	3.7080970E+000	-8.2329414E+001	3.045654114160961E+005	1.3576108E+001	6.3427938E-006	3.2840935E+001	3.2255833E+001	1.400000000000000E+001	1.7909475E-005	4.8298293E-006	0	14	1.276065694289880E-008	1.3436135E+001	9.6634720E-003	-4.2536686E+001	2.0007896E+003	1.4742710E+003	1.3526581E+003	-4.2604549E+001	2.0036401E+003	1.4747660E+003	1.3563330E+003	0.0000000E+000	3.5996206E-002	2.6726699E-001	2.6968011E-001	8.2329414E+001	2.584568184526385E-009
8.9299957E+002	2.8474762E+000	2.5213997E+000	3.8033640E+000	-4.1524433E+001	3.045658564161425E+005	1.3576100E+001	7.3679744E-006	7.0684982E+001	3.1065245E+001	1.400000000000000E+001	1.8247365E-005	4.7976910E-006	0	14	1.353125067756385E-008	1.3451209E+001	1.1467036E-002	-3.8966209E+001	2.3901155E+003	1.8583553E+003	1.5030526E+003	-3.8970268E+001	2.3939150E+003	1.8612029E+003	1.5055740E+003	0.0000000E+000	1.9684498E-001	1.7430343E-001	2.6292515E-001	4.1524433E+001	7.705937346650503E-010
6.0441974E+002	4.5065217E+000	3.2010010E-001	4.5178757E+000	-4.0629191E+000	3.045663014161885E+005	1.3576075E+001	5.7706898E-006	8.2261322E+002	4.1295123E+000	1.400000000000000E+001	2.1597594E-005	4.7804756E-006	0	14	1.360971608805686E-008	1.3430523E+001	1.3414672E-002	-3.5501347E+001	2.8061375E+003	2.2844817E+003	1.6295859E+003	-3.5453297E+001	2.8099932E+003	2.2889883E+003	1.6299060E+003	0.0000000E+000	2.2078669E-001	1.5682571E-002	2.2134297E-001	4.0629191E+000	7.846541049300633E-011
4.0908368E+002	5.5474627E-001	6.0918479E+000	6.1170545E+000	-8.4796783E+001	3.045667464162353E+005	1.3576067E+001	5.0593735E-006	6.3864407E+001	6.3339165E+001	1.400000000000000E+001	2.9213161E-005	4.7756907E-006	0	14	1.297385043806622E-008	1.3442349E+001	1.5472577E-002	-3.2099674E+001	3.2398616E+003	2.7445674E+003	1.7216423E+003	-3.2185627E+001	3.2435723E+003	2.7451221E+003	1.7277341E+003	0.0000000E+000	1.4825516E-002	1.6280374E-001	1.6347738E-001	8.4796783E+001	-6.358656499906422E-010
2.7686047E+002	6.3156238E+000	1.6524346E+000	6.5282192E+000	-1.4662321E+001	3.045671884162814E+005	1.3576021E+001	5.6661956E-006	3.4788434E+002	2.2289175E+001	1.400000000000000E+001	3.1153410E-005	4.7721146E-006	0	14	9.102494006318315E-009	1.3458746E+001	1.7579202E-002	-2.8978420E+001	3.6837341E+003	3.2225388E+003	1.7846962E+003	-2.8953356E+001	3.6900601E+003	3.2288545E+003	1.7863486E+003	0.0000000E+000	1.4819270E-001	3.8773485E-002	1.5318114E-001	1.4662321E+001	-3.871356431747901E-009
1.8742110E+002	1.3171752E-001	1.4424249E+000	1.4484264E+000	-8.4782410E+001	3.045676394163286E+005	1.3576044E+001	6.0371485E-006	5.8871954E+002	5.8385101E+002	1.400000000000000E+001	6.9137363E-006	4.7732742E-006	0	14	1.269417334238041E-008	1.3444274E+001	1.9714920E-002	-2.5903605E+001	4.1302720E+003	3.7153047E+003	1.8043440E+003	-2.5920803E+001	4.1310210E+003	3.7154365E+003	1.8057864E+003	0.0000000E+000	6.2784217E-002	6.8754375E-001	6.9040442E-001	8.4782410E+001	3.591679336062094E-009
1.2699121E+002	4.8955183E+000	1.0987551E+001	1.2028814E+001	-6.5984573E+001	3.045680784163736E+005	1.3575953E+001	4.8992792E-006	1.1406320E+002	9.5170364E+001	1.400000000000000E+001	5.7371632E-005	4.7695166E-006	0	14	1.317626057684467E-008	1.3434371E+001	2.1803882E-002	-2.3055912E+001	4.5715078E+003	4.2063501E+003	1.7903359E+003	-2.3158394E+001	4.5803228E+003	4.2112456E+003	1.8013235E+003	0.0000000E+000	3.3833973E-002	7.5937316E-002	8.3133712E-002	6.5984573E+001	4.820872344642638E-010
8.5907173E+001	1.0067003E+001	-1.1273848E+001	1.5114370E+001	4.8236683E+001	3.045685184164196E+005	1.3576012E+001	7.2470502E-006	-1.6433064E+002	-9.1428741E+001	1.400000000000000E+001	7.2096518E-005	4.7700642E-006	0	14	1.647139480369080E-008	1.3423587E+001	2.3871429E-002	-2.0584404E+001	5.0044253E+003	4.6849189E+003	1.7594901E+003	-2.0423225E+001	5.0099053E+003	4.6949858E+003	1.7482163E+003	0.0000000E+000	4.4067666E-002	-4.9350556E-002	6.6162199E-002	-4.8236683E+001	3.295134226846131E-009
5.8157570E+001	9.9259605E+000	-1.9709691E+000	1.0119754E+001	1.1230968E+001	3.045689774164679E+005	1.3576021E+001	6.4293854E-006	-1.3884622E+003	-5.2668842E+001	1.400000000000000E+001	4.8268488E-005	4.7697295E-006	0	14	1.405473204238206E-008	1.3426914E+001	2.5832644E-002	-1.8011843E+001	5.4159556E+003	5.1505337E+003	1.6746869E+003	-1.7959629E+001	5.4247876E+003	5.1604595E+003	1.6727159E+003	0.0000000E+000	9.6924298E-002	-1.9245973E-002	9.8816633E-002	-1.1230968E+001	-2.416662761308747E-009
